ITEM: TIMESTEP
5000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
135 1.54751e-10 3.34501e-11 -2.0584e-10 
139 1.15155e-10 -4.76115e-11 -1.51445e-10 
143 7.33675e-11 -7.43911e-11 -8.86972e-11 
147 1.84935e-11 6.72553e-11 -9.44397e-11 
151 5.16514e-11 5.8391e-11 -1.85878e-10 
155 5.05362e-11 -5.17681e-11 -1.9045e-10 
159 4.57879e-11 -8.42944e-11 -1.36008e-10 
163 -2.88341e-12 1.74777e-11 -2.99655e-11 
167 -1.40255e-11 1.24987e-11 -7.67262e-11 
171 -2.1058e-11 -2.29604e-11 -1.03474e-10 
175 -1.34708e-11 -5.33549e-11 -6.5647e-11 
179 -1.27418e-11 1.25076e-11 -2.89401e-11 
183 -8.66798e-12 7.62405e-12 -1.9276e-11 
187 -1.31268e-11 4.69552e-13 -1.92512e-11 
191 -9.7478e-12 -4.43348e-12 -8.55658e-12 
4 -4.94451e-12 2.52698e-12 3.75758e-12 
8 -3.11103e-12 2.65563e-12 -3.30923e-13 
12 -8.50111e-12 4.62046e-12 -3.99618e-12 
16 -3.56341e-12 1.60792e-12 -2.41333e-12 
20 -1.40553e-11 7.55634e-12 8.78026e-12 
24 -2.13545e-12 1.31787e-12 1.47471e-12 
28 -4.02118e-12 2.8718e-12 -2.87102e-12 
32 -1.70929e-12 2.36873e-12 -1.6515e-12 
36 -8.01092e-12 -3.79641e-12 6.20961e-12 
40 -5.64949e-12 -4.11264e-12 -1.18175e-12 
44 -1.10891e-11 -4.11476e-12 -1.36862e-12 
48 -6.09014e-12 1.12517e-12 -4.42113e-12 
52 -4.11494e-12 -3.96821e-12 6.51529e-12 
56 -1.07964e-11 -1.11158e-11 7.20642e-13 
60 -1.98226e-11 -1.38968e-11 -4.04587e-12 
64 -1.21647e-11 -1.12963e-11 -1.18095e-11 
68 9.87433e-11 -1.09832e-10 6.81766e-11 
72 1.18783e-10 -1.54147e-10 2.1374e-11 
76 1.17616e-10 -1.64335e-10 -4.07063e-11 
80 4.20519e-11 -6.92885e-11 -4.47612e-11 
84 3.29631e-11 -1.10698e-10 7.39861e-11 
88 6.96546e-11 -1.96714e-10 3.44481e-11 
92 4.19551e-11 -1.43182e-10 -3.25422e-11 
96 2.42364e-11 -7.50344e-11 -5.23375e-11 
100 -8.00018e-12 -6.37503e-11 3.55621e-11 
104 -1.15389e-11 -1.15166e-10 2.70639e-11 
108 9.30971e-13 -9.96474e-11 -2.85692e-11 
112 -8.8337e-12 -4.48238e-11 -2.43543e-11 
116 -7.97033e-12 -2.01974e-11 1.19094e-11 
120 -2.04906e-11 -3.21154e-11 1.02578e-11 
124 -1.63662e-11 -4.08091e-11 -8.22241e-12 
128 -7.40787e-12 -1.75723e-11 -1.62668e-11 
132 9.30055e-11 7.39994e-11 -1.04421e-10 
136 1.34413e-10 3.3551e-11 -1.75976e-10 
140 9.70459e-11 -2.6798e-11 -1.21362e-10 
144 5.33783e-11 -4.59558e-11 -7.35972e-11 
148 3.67324e-11 5.30207e-11 -8.82805e-11 
152 4.36846e-11 2.95785e-11 -1.64151e-10 
156 4.60046e-11 -4.65317e-11 -1.95777e-10 
160 1.90068e-11 -3.42594e-11 -6.06403e-11 
164 -1.00911e-11 4.85469e-11 -6.71862e-11 
168 -3.28866e-11 3.47232e-11 -1.62938e-10 
172 -1.61849e-11 -2.86278e-11 -1.09605e-10 
176 -9.81954e-12 -5.76363e-11 -6.89996e-11 
180 -5.11128e-12 4.27149e-12 -7.36062e-12 
184 -1.43128e-11 6.88057e-12 -3.24523e-11 
188 -1.22669e-11 -6.2999e-12 -2.18956e-11 
192 -1.26399e-11 -1.11649e-11 -1.87887e-11 
ITEM: TIMESTEP
7000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 1.21561e-10 7.19832e-11 9.06361e-11 
5 2.42666e-10 1.54512e-10 6.53623e-11 
9 1.92901e-10 1.27298e-10 -4.37342e-11 
13 1.34339e-10 1.06156e-10 -9.54448e-11 
17 1.97713e-10 3.92146e-11 1.33889e-10 
21 6.36998e-10 1.32544e-10 1.40061e-10 
25 5.67178e-10 1.20681e-10 -1.23074e-10 
29 2.90748e-10 6.75583e-11 -1.92254e-10 
33 2.73836e-10 -6.73847e-11 1.75467e-10 
37 5.03669e-10 -8.82534e-11 8.40684e-11 
41 4.57811e-10 -1.09811e-10 -1.10885e-10 
45 3.40207e-10 -7.221e-11 -2.13193e-10 
49 1.54096e-10 -7.74842e-11 7.3952e-11 
53 2.02035e-10 -1.33866e-10 2.10431e-11 
57 2.144e-10 -1.57157e-10 -5.09655e-11 
61 1.0459e-10 -6.95283e-11 -5.16183e-11 
65 5.64818e-11 6.90779e-11 5.91924e-11 
69 1.36293e-10 1.84381e-10 5.34563e-11 
73 1.49323e-10 1.82729e-10 -5.38854e-11 
77 1.08105e-10 1.16986e-10 -1.00064e-10 
81 2.29258e-11 9.49512e-11 6.11333e-11 
85 4.15807e-11 1.60858e-10 4.49147e-11 
89 9.15219e-11 2.90881e-10 -6.96141e-11 
93 5.79583e-11 1.67112e-10 -1.1124e-10 
97 -8.49053e-12 5.81934e-11 3.71449e-11 
101 -5.10423e-12 8.23712e-11 2.30518e-11 
105 -1.72812e-11 8.81366e-11 -2.04729e-11 
109 -2.5635e-12 4.57584e-11 -2.41926e-11 
113 -7.38138e-12 1.35977e-11 7.56905e-12 
117 -1.11544e-11 1.8129e-11 7.28268e-12 
121 -9.15823e-13 9.88469e-13 -2.47139e-13 
125 -3.78911e-12 1.47378e-11 -1.03088e-11 
129 7.89498e-11 9.31967e-11 1.22172e-10 
133 9.44978e-11 3.2575e-11 1.26066e-10 
137 1.66945e-10 -5.45558e-11 2.15669e-10 
141 9.49359e-11 -7.75152e-11 1.0101e-10 
145 2.44013e-11 6.2409e-11 8.00073e-11 
149 5.02368e-11 3.51714e-11 1.66181e-10 
153 5.76554e-11 -4.34631e-11 1.87277e-10 
157 3.37555e-11 -5.97026e-11 9.49264e-11 
161 -9.9576e-12 3.46495e-11 6.1975e-11 
165 -1.6941e-12 1.97183e-11 8.26038e-11 
169 -1.742e-11 -1.81607e-11 1.04264e-10 
173 -1.72674e-11 -5.54746e-11 8.02958e-11 
177 -7.32337e-12 1.32087e-11 1.47517e-11 
181 -8.50779e-12 2.18961e-12 1.68745e-11 
185 -1.00629e-11 -3.8396e-12 2.05656e-11 
189 -2.04822e-12 -9.48596e-12 1.57547e-11 
2 1.28415e-10 9.40518e-11 7.31777e-11 
6 2.01699e-10 1.38013e-10 3.78946e-11 
10 2.20057e-10 1.16132e-10 -4.52765e-11 
14 1.33596e-10 5.9725e-11 -7.71509e-11 
18 2.56549e-10 4.82089e-11 1.60942e-10 
22 4.63327e-10 9.74597e-11 8.61721e-11 
26 3.99817e-10 7.25459e-11 -8.59966e-11 
30 2.82785e-10 4.90789e-11 -1.64723e-10 
34 3.40011e-10 -7.40229e-11 2.16019e-10 
38 5.72192e-10 -1.42232e-10 1.25776e-10 
42 6.30309e-10 -1.40078e-10 -1.33938e-10 
46 1.7498e-10 -3.1607e-11 -1.2047e-10 
50 1.21906e-10 -8.45082e-11 9.78407e-11 
54 1.77853e-10 -1.13576e-10 4.62373e-11 
58 3.42718e-10 -2.30257e-10 -8.78918e-11 
62 9.09615e-11 -6.01843e-11 -7.29884e-11 
66 8.94432e-11 9.74487e-11 6.48833e-11 
70 1.37505e-10 1.59361e-10 3.6246e-11 
74 9.58772e-11 1.24571e-10 -2.61849e-11 
78 5.96722e-11 8.69132e-11 -5.62321e-11 
82 5.81581e-11 1.79929e-10 1.10481e-10 
86 4.4744e-11 1.83994e-10 2.89089e-11 
90 5.24345e-11 1.83356e-10 -3.44039e-11 
94 1.14501e-11 5.06899e-11 -2.88249e-11 
98 -4.44284e-12 6.27535e-11 4.82142e-11 
102 -2.46133e-11 1.31088e-10 3.61657e-11 
106 -9.71543e-12 8.7287e-11 -3.15967e-11 
110 -3.87607e-12 4.14648e-11 -3.06326e-11 
114 -1.09047e-11 1.93506e-11 1.9782e-11 
118 -1.00644e-11 1.75767e-11 1.73511e-12 
122 -9.44659e-12 2.50289e-11 -8.03538e-12 
126 -3.56349e-12 1.5997e-11 -1.21786e-11 
130 9.25919e-11 7.29454e-11 1.23508e-10 
134 9.5832e-11 2.15644e-11 1.12517e-10 
138 7.00858e-11 -2.7562e-11 1.20301e-10 
142 5.12713e-11 -4.88858e-11 7.80982e-11 
146 5.38935e-11 8.58205e-11 1.41501e-10 
150 5.93477e-11 5.0053e-11 2.4188e-10 
154 6.25135e-11 -3.58243e-11 1.98815e-10 
158 2.9315e-11 -6.71729e-11 9.06178e-11 
162 -7.97004e-12 6.27423e-11 7.56815e-11 
