ITEM: TIMESTEP
2500
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_cumul[1] f_f_drag_cumul[2] f_f_drag_cumul[3] 
162 -7.959e-12 4.08236e-11 5.79924e-11 
166 -1.2289e-11 2.63451e-11 9.69044e-11 
170 -9.75411e-12 -2.23273e-11 9.34348e-11 
174 -3.25384e-12 -3.77376e-11 4.2376e-11 
178 -1.01156e-11 1.30093e-11 1.77401e-11 
182 -1.35413e-11 3.78366e-12 2.23617e-11 
186 -1.44304e-11 -4.65634e-12 2.57625e-11 
190 -1.19729e-11 -1.45218e-11 2.03324e-11 
3 -6.71611e-12 5.54995e-12 5.83453e-12 
7 -7.86585e-12 5.01961e-12 2.69747e-12 
11 -1.53524e-11 1.2255e-11 -2.61113e-12 
15 -8.70179e-12 8.01259e-12 -1.06456e-11 
19 -5.99984e-12 1.20556e-12 4.91747e-12 
23 -2.35672e-11 4.40109e-12 5.41486e-12 
27 -1.3304e-11 2.83966e-12 -2.89337e-12 
31 -8.20772e-12 2.71496e-12 -1.01861e-11 
35 -1.05333e-11 1.48735e-13 5.44666e-12 
39 -3.84742e-12 -1.70629e-12 -4.48871e-14 
43 -6.9126e-12 -2.73909e-12 -2.92976e-12 
47 -1.15056e-11 -3.43807e-12 -9.68752e-12 
51 -3.32325e-12 -1.17991e-12 2.92708e-12 
55 -1.09716e-11 -7.243e-12 1.06504e-12 
59 -9.98525e-12 -8.68137e-12 -2.8522e-12 
63 -1.20119e-11 -1.13666e-11 -9.96852e-12 
67 6.71457e-11 -9.53661e-11 7.13116e-11 
71 1.36615e-10 -1.89482e-10 4.73137e-11 
75 1.63973e-10 -2.05367e-10 -5.50305e-11 
79 9.5958e-11 -9.76049e-11 -9.14631e-11 
83 2.6154e-11 -8.95208e-11 6.58131e-11 
87 4.8088e-11 -1.98025e-10 4.25782e-11 
91 7.53272e-11 -2.37448e-10 -5.68382e-11 
95 4.15306e-11 -1.17898e-10 -8.37597e-11 
99 -2.69093e-12 -4.21478e-11 2.4724e-11 
103 -5.38198e-12 -8.74862e-11 2.0854e-11 
107 -1.65282e-11 -9.23636e-11 -2.30829e-11 
111 -7.96257e-12 -6.21499e-11 -3.95648e-11 
115 -6.88443e-12 -2.42164e-11 1.45721e-11 
119 -8.06334e-12 -1.74964e-11 4.8603e-12 
123 -1.3997e-11 -2.12328e-11 -3.86559e-12 
127 -6.57394e-12 -1.27671e-11 -8.98907e-12 
131 6.50984e-11 6.89623e-11 -9.69048e-11 
135 1.16621e-10 3.20459e-11 -1.56063e-10 
139 1.51034e-10 -4.52382e-11 -1.84175e-10 
143 9.52645e-11 -9.44827e-11 -1.05714e-10 
147 3.095e-11 7.45449e-11 -1.09009e-10 
151 5.13055e-11 5.04006e-11 -1.96112e-10 
155 6.85424e-11 -5.32605e-11 -2.34767e-10 
159 5.1845e-11 -1.00581e-10 -1.41915e-10 
163 -6.96213e-12 3.08899e-11 -4.42578e-11 
167 -1.34087e-11 9.39608e-12 -8.72238e-11 
171 -1.75964e-11 -2.37968e-11 -9.72072e-11 
175 -8.51425e-12 -3.99704e-11 -5.68687e-11 
179 -4.4761e-12 4.5745e-12 -7.87187e-12 
183 -7.468e-12 2.73618e-12 -1.35365e-11 
187 -1.28108e-11 -6.81433e-12 -2.36027e-11 
191 -8.59874e-12 -9.32381e-12 -1.80274e-11 
4 -5.82514e-12 4.6657e-12 4.73007e-12 
8 -1.12722e-11 1.15118e-11 3.741e-12 
12 -5.76708e-12 4.52235e-12 -1.56777e-12 
16 -3.54358e-12 3.02716e-12 -3.96792e-12 
20 -1.31688e-11 3.884e-12 9.35901e-12 
24 -9.81181e-12 3.25654e-12 2.61358e-12 
28 -6.98844e-12 2.05318e-12 -1.67707e-12 
32 -4.4151e-12 1.61197e-12 -6.17057e-12 
36 -1.44218e-11 -4.77752e-12 7.71872e-12 
40 -7.10706e-12 -3.4809e-12 1.19273e-12 
44 -1.25505e-11 9.00806e-13 -5.41642e-12 
48 -9.68804e-12 -1.96378e-12 -7.22297e-12 
52 -1.13555e-11 -9.69159e-12 9.42288e-12 
56 -1.58564e-11 -1.56678e-11 3.57646e-12 
60 -1.32588e-11 -7.66725e-12 -2.7034e-12 
64 -9.86242e-12 -8.42208e-12 -6.75018e-12 
68 9.09209e-11 -1.05102e-10 6.72324e-11 
72 1.33536e-10 -1.71634e-10 3.02563e-11 
76 9.8897e-11 -1.41383e-10 -3.33298e-11 
80 4.32934e-11 -6.42087e-11 -4.00361e-11 
84 4.16488e-11 -1.26343e-10 7.61439e-11 
88 4.82183e-11 -1.55645e-10 3.66284e-11 
92 5.02032e-11 -1.82777e-10 -3.05826e-11 
96 2.63727e-11 -8.61047e-11 -5.86131e-11 
100 -6.68562e-12 -6.87402e-11 4.69728e-11 
104 -2.12366e-11 -1.11481e-10 3.2953e-11 
108 -8.49337e-12 -9.15367e-11 -2.34154e-11 
112 -8.40904e-12 -5.30167e-11 -4.595e-11 
116 -1.56667e-11 -1.69182e-11 1.52287e-11 
120 -1.18551e-11 -2.51186e-11 6.14946e-12 
124 -1.25324e-11 -2.1622e-11 -4.94081e-12 
128 -9.54659e-12 -1.29331e-11 -1.065e-11 
132 8.12808e-11 5.69381e-11 -8.36636e-11 
136 1.2683e-10 3.88916e-11 -1.58119e-10 
140 9.18638e-11 -2.71371e-11 -1.311e-10 
144 5.67962e-11 -4.76027e-11 -8.20746e-11 
148 3.07713e-11 6.90822e-11 -1.01738e-10 
152 6.65884e-11 4.31816e-11 -2.1796e-10 
156 4.64969e-11 -4.51963e-11 -1.75926e-10 
160 2.47384e-11 -5.39842e-11 -7.80747e-11 
164 -1.07833e-11 4.2073e-11 -4.99747e-11 
168 -2.9436e-11 2.44651e-11 -1.16e-10 
172 -1.67552e-11 -2.58974e-11 -1.11968e-10 
176 -2.83046e-12 -3.11584e-11 -4.98754e-11 
180 -1.04452e-11 1.31167e-11 -1.31335e-11 
184 -1.10925e-11 7.53776e-12 -2.09541e-11 
188 -1.02405e-11 -7.06319e-12 -2.02561e-11 
192 -8.01642e-12 -1.17377e-11 -1.23655e-11 
