ITEM: TIMESTEP
2500
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_cumul[1] f_f_drag_cumul[2] f_f_drag_cumul[3] 
31 -2.87114e-12 1.98753e-12 1.65572e-13 
35 -1.22602e-11 -7.82111e-12 9.61553e-12 
39 -1.42026e-11 -6.63449e-12 3.69131e-12 
43 -1.07837e-12 -1.94003e-12 2.7888e-13 
47 -7.56205e-12 -4.26408e-13 -4.6465e-12 
51 -9.87119e-12 -3.72242e-12 8.15409e-12 
55 0 0 0 
59 -1.32335e-11 -2.05588e-11 -6.14449e-12 
63 0 0 0 
67 8.60084e-11 -9.65229e-11 7.45501e-11 
71 1.17089e-10 -1.68608e-10 4.33634e-11 
75 1.93381e-10 -2.38756e-10 -5.68192e-11 
79 1.00541e-10 -1.09894e-10 -8.1447e-11 
83 2.6229e-11 -7.72192e-11 6.07357e-11 
87 4.51983e-11 -1.3247e-10 2.21052e-11 
91 7.1606e-11 -2.12993e-10 -6.66023e-11 
95 4.46744e-11 -1.29372e-10 -8.54836e-11 
99 -5.43297e-12 -9.1197e-11 5.98243e-11 
103 -1.60271e-11 -7.72506e-11 1.38457e-11 
107 -2.47967e-11 -1.42656e-10 -3.50762e-11 
111 -6.38913e-12 -5.37442e-11 -3.35189e-11 
115 -9.11021e-12 -2.17281e-11 4.08208e-12 
119 -1.04724e-11 -1.81062e-11 8.22173e-12 
123 -7.9584e-12 -8.03413e-12 -4.6365e-12 
127 -5.49607e-12 -9.2326e-12 -9.42614e-12 
131 4.90619e-11 7.87606e-11 -9.45558e-11 
135 8.29694e-11 4.11843e-11 -1.30892e-10 
139 1.85837e-10 -5.15013e-11 -2.17142e-10 
143 7.73019e-11 -7.28651e-11 -8.03271e-11 
147 3.45829e-11 6.57218e-11 -1.05504e-10 
151 5.92515e-11 4.17838e-11 -1.88921e-10 
155 6.14348e-11 -5.2594e-11 -1.61354e-10 
159 3.97478e-11 -5.75557e-11 -7.53651e-11 
163 6.29834e-13 2.31375e-11 -2.60062e-11 
167 -1.6174e-11 4.79135e-12 -9.91432e-11 
171 -7.09408e-12 -1.43874e-11 -7.0557e-11 
175 -1.19447e-11 -4.22321e-11 -7.02214e-11 
179 -7.81396e-12 1.35167e-11 -1.95615e-11 
183 -6.95691e-12 6.21462e-12 -1.34793e-11 
187 -1.05664e-11 -3.62418e-12 -1.99169e-11 
191 -1.3585e-11 -1.68992e-11 -3.03876e-11 
4 -1.7582e-11 2.1251e-11 1.67298e-11 
8 -1.11663e-11 1.33943e-11 7.79861e-12 
12 -8.13443e-12 2.12005e-12 -3.00275e-12 
16 -5.26675e-12 2.83868e-12 -4.48625e-12 
20 -7.45078e-12 6.72304e-12 1.08847e-11 
24 -1.89653e-12 1.18291e-13 -4.65853e-13 
28 -1.27928e-11 7.93831e-12 -1.23359e-12 
32 -2.10984e-12 -6.2999e-13 -5.36715e-12 
36 -7.39754e-12 -4.32411e-12 5.12954e-12 
40 -8.81328e-12 -2.48163e-12 3.81287e-12 
44 -1.08993e-11 -5.09823e-12 -3.59051e-12 
48 -3.76246e-12 -1.3104e-12 -6.38502e-12 
