ITEM: TIMESTEP
0
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
132 0 0 0 
136 0 0 0 
140 0 0 0 
144 0 0 0 
148 1.05233e-10 2.71197e-10 -2.13476e-10 
152 5.21633e-11 2.22059e-11 -1.83297e-10 
156 0 0 0 
160 4.43337e-11 -6.21394e-11 -8.2136e-11 
164 0 0 0 
168 -6.90357e-11 1.53077e-11 -9.2624e-11 
172 0 0 0 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 0 0 0 
ITEM: TIMESTEP
400
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 1.22827e-10 4.1785e-11 7.80548e-11 
5 2.35875e-10 1.09206e-10 5.65205e-11 
9 5.03001e-10 3.26163e-10 -1.7002e-10 
13 0 0 0 
17 1.00112e-09 2.5718e-10 6.1657e-10 
21 0 0 0 
25 5.29252e-10 6.4616e-11 -1.07486e-10 
29 1.88495e-10 -1.19168e-11 -3.99211e-11 
33 0 0 0 
37 4.50795e-10 -7.1285e-11 6.73548e-11 
41 6.99453e-10 -1.54754e-10 -5.64091e-11 
45 1.6181e-10 4.18057e-11 -1.39168e-10 
49 2.66441e-10 -9.87015e-11 2.11223e-10 
53 4.26019e-10 -2.55302e-10 5.10213e-11 
57 1.3256e-10 -1.36122e-10 -2.82121e-11 
61 0 0 0 
65 1.57159e-10 1.12533e-10 1.47484e-10 
69 0 0 0 
73 3.14651e-10 3.55952e-10 -1.92421e-12 
77 2.07667e-10 1.65436e-10 -1.10113e-10 
81 0 0 0 
85 0 0 0 
89 1.3612e-10 4.02123e-10 -2.8004e-11 
93 7.76733e-11 7.26416e-11 -6.0326e-11 
97 -5.90416e-11 2.24298e-10 2.13258e-10 
101 -6.33695e-12 9.67727e-11 5.63253e-11 
105 0 0 0 
109 2.30683e-11 4.16621e-10 -2.78103e-10 
113 0 0 0 
117 0 0 0 
121 0 0 0 
125 0 0 0 
129 1.31369e-10 6.59946e-11 4.0796e-12 
133 0 0 0 
137 2.7269e-10 -9.47898e-11 3.98775e-10 
141 4.07821e-11 -1.00858e-10 7.92638e-11 
145 0 0 0 
149 4.24188e-11 3.69354e-12 9.05242e-11 
153 0 0 0 
157 8.69432e-11 -9.85068e-11 7.78355e-11 
161 0 0 0 
165 0 0 0 
169 0 0 0 
173 1.14483e-12 -7.3505e-11 9.32836e-11 
177 0 0 0 
181 0 0 0 
185 0 0 0 
189 -9.96369e-11 -1.82237e-11 7.01917e-11 
2 1.25119e-10 4.62741e-11 2.85744e-11 
6 4.7357e-10 2.89298e-10 5.78477e-11 
10 2.63864e-10 2.08649e-10 -5.179e-11 
14 3.59459e-10 8.34299e-11 -1.42602e-10 
18 0 0 0 
22 3.57917e-10 1.02119e-10 1.26739e-10 
26 5.12672e-10 7.38024e-11 -1.5979e-10 
30 3.13691e-10 1.08026e-10 -2.45153e-10 
34 4.93571e-10 -2.20562e-10 3.39054e-10 
38 4.66038e-10 -6.99254e-11 2.61339e-11 
42 2.04755e-10 4.77603e-11 5.79178e-11 
46 2.25093e-10 -4.49269e-11 -1.57071e-10 
50 0 0 0 
54 2.76371e-10 -2.22278e-10 7.04413e-11 
58 8.68678e-11 -6.20552e-11 -5.01379e-11 
62 0 0 0 
66 0 0 0 
70 2.30523e-10 1.69506e-10 7.36299e-11 
74 1.84793e-10 1.57279e-10 -2.30685e-11 
78 2.04544e-11 1.48303e-10 2.74678e-11 
82 0 0 0 
86 1.19822e-11 6.37862e-11 2.65575e-11 
90 4.92911e-11 3.61115e-10 -1.81686e-11 
94 -5.23258e-12 1.08521e-10 -3.2824e-11 
98 0 0 0 
102 0 0 0 
106 0 0 0 
110 -2.04898e-11 8.53844e-11 -3.25945e-11 
114 0 0 0 
118 -4.98876e-11 1.13835e-10 5.62422e-11 
122 -1.00185e-10 1.52098e-10 -1.22541e-11 
126 0 0 0 
130 1.54801e-10 8.46344e-11 1.02643e-10 
134 1.47829e-10 1.06852e-10 2.13001e-10 
138 1.66394e-10 -4.13375e-11 1.89527e-10 
142 9.94058e-11 -1.46159e-10 1.12369e-10 
146 0 0 0 
150 8.44243e-11 1.19555e-10 5.92425e-10 
154 1.09486e-11 2.94425e-11 1.44013e-10 
158 -6.53321e-12 8.96954e-13 8.23176e-11 
162 3.14488e-11 2.73838e-11 5.20372e-11 
166 -4.00602e-11 2.16975e-11 8.00146e-11 
170 -1.37182e-11 -4.80811e-11 8.59334e-11 
174 0 0 0 
178 0 0 0 
182 0 0 0 
186 0 0 0 
190 0 0 0 
3 -1.26075e-10 3.39095e-11 1.30472e-10 
7 0 0 0 
11 -2.94532e-12 2.09155e-11 -2.03023e-11 
15 -1.30274e-10 5.14438e-12 -7.95315e-13 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 0 0 0 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 0 0 0 
55 0 0 0 
59 0 0 0 
63 0 0 0 
67 0 0 0 
71 1.14079e-10 -6.46241e-11 5.40912e-11 
75 0 0 0 
79 1.89611e-10 -7.71045e-11 -1.04557e-10 
83 7.58281e-11 -2.0221e-10 1.73867e-10 
87 2.23799e-10 -7.16017e-10 1.2565e-10 
91 0 0 0 
95 0 0 0 
