ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_cumul[1] f_f_drag_cumul[2] f_f_drag_cumul[3] 
116 -9.97527e-12 -1.73885e-11 1.31093e-11 
120 -1.6214e-11 -2.91868e-11 7.07366e-12 
124 -1.50315e-11 -2.7366e-11 -7.11723e-12 
128 -9.01605e-12 -1.88221e-11 -1.46077e-11 
132 8.31747e-11 6.07592e-11 -9.74688e-11 
136 1.22228e-10 3.08437e-11 -1.55877e-10 
140 9.96126e-11 -2.61746e-11 -1.38347e-10 
144 4.85665e-11 -4.25125e-11 -7.56581e-11 
148 3.93551e-11 7.51374e-11 -1.19343e-10 
152 5.97867e-11 4.32787e-11 -2.0426e-10 
156 5.00695e-11 -3.69511e-11 -1.7331e-10 
160 2.27653e-11 -5.26829e-11 -8.03289e-11 
164 -1.11078e-11 4.26031e-11 -6.00071e-11 
168 -1.72105e-11 2.56898e-11 -1.04151e-10 
172 -1.326e-11 -2.35203e-11 -9.70683e-11 
176 -5.03454e-12 -3.43578e-11 -4.92999e-11 
180 -1.15306e-11 1.42319e-11 -1.66733e-11 
184 -1.42619e-11 6.05862e-12 -2.48108e-11 
188 -1.37277e-11 -5.36611e-12 -2.44106e-11 
192 -8.66738e-12 -1.27309e-11 -1.69113e-11 
