ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_ID_drag_fix[1] f_ID_drag_fix[2] f_ID_drag_fix[3] 
104 -3.1016e-15 -1.27308e-14 2.79451e-15 
108 2.96507e-16 -8.65997e-15 -2.19202e-15 
112 5.48274e-16 -2.40529e-15 -3.73157e-15 
116 -5.60404e-15 -5.33242e-15 6.3324e-15 
120 -1.10957e-15 -1.30401e-15 -7.74748e-16 
124 -6.67822e-17 -5.58706e-15 -2.54177e-15 
128 -1.16383e-16 -9.70353e-16 -2.0159e-16 
132 5.93093e-15 3.01198e-15 -3.15601e-15 
136 9.00735e-15 2.26296e-15 -9.56487e-15 
140 1.12407e-14 -4.19353e-15 -1.63138e-14 
144 2.49832e-14 -2.12776e-14 -2.45473e-14 
148 2.66353e-15 9.06269e-15 -1.22422e-14 
152 1.93077e-15 3.81099e-15 -8.11e-15 
156 3.43421e-15 -3.33751e-15 -9.46683e-15 
160 1.82364e-15 -2.94689e-15 -6.76322e-15 
164 -1.13969e-15 6.41324e-15 -5.84045e-15 
168 -1.26158e-15 4.67322e-15 -1.93376e-14 
172 6.73803e-16 -2.8398e-15 -1.2236e-14 
176 -1.29337e-15 -1.29308e-15 -5.56898e-15 
180 -1.3758e-15 3.53538e-16 -6.98599e-16 
184 -1.93871e-15 2.95889e-15 -5.19793e-15 
188 0 0 0 
192 -2.41086e-16 -4.38046e-15 -1.66723e-15 
