ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_ID_drag_fix[1] f_ID_drag_fix[2] f_ID_drag_fix[3] 
20 -1.29577e-15 1.05271e-15 1.31624e-15 
24 0 0 0 
28 0 0 0 
32 -5.63999e-16 1.24217e-16 -1.53677e-16 
36 -2.6391e-16 -1.35006e-16 1.8993e-16 
40 -2.88653e-16 -8.91334e-17 5.80538e-16 
44 -8.96436e-16 -6.10521e-17 3.61672e-17 
48 -5.91255e-16 9.78275e-17 -3.10044e-16 
52 -1.91556e-15 -2.20381e-15 2.51243e-15 
56 -3.17825e-16 -1.44579e-16 2.62547e-16 
60 0 0 0 
64 -3.50682e-16 -3.53872e-16 -8.72044e-17 
68 1.35833e-14 -1.72608e-14 1.03732e-14 
72 9.31954e-15 -1.08356e-14 3.2569e-15 
76 1.58007e-14 -2.24559e-14 -3.7491e-15 
80 1.91528e-14 -3.03428e-14 -1.78124e-14 
84 3.65308e-15 -1.11656e-14 6.95049e-15 
88 8.23644e-15 -2.37208e-14 6.80522e-15 
92 3.44161e-15 -1.93948e-14 -3.17657e-15 
96 4.33608e-15 -1.53891e-14 -8.99748e-15 
100 -1.10087e-15 -4.66453e-15 3.87531e-15 
104 -1.65383e-15 -1.38194e-14 2.72313e-15 
108 -1.32958e-15 -8.47267e-15 -2.44538e-15 
112 -2.07297e-15 -5.15672e-15 -4.63578e-15 
116 -8.43897e-16 -1.64974e-15 5.4361e-16 
120 -7.2524e-16 -1.78443e-15 4.47934e-16 
124 -2.03414e-15 -3.60456e-15 -8.82566e-16 
128 -2.57487e-15 -4.61287e-15 -3.97289e-15 
132 1.04722e-14 7.68449e-15 -1.24615e-14 
136 1.21516e-14 2.65234e-15 -1.28103e-14 
140 1.66137e-14 -5.22368e-15 -2.14353e-14 
144 1.71699e-14 -1.92095e-14 -3.20193e-14 
148 8.32549e-15 1.60492e-14 -2.54381e-14 
152 7.0012e-15 6.41274e-15 -2.12614e-14 
156 5.93889e-15 -3.58044e-15 -2.07223e-14 
160 4.33703e-15 -7.33169e-15 -1.42446e-14 
164 -1.1826e-15 3.77722e-15 -5.63028e-15 
168 -1.96445e-15 2.90281e-15 -1.20071e-14 
172 -9.17364e-16 -2.14539e-15 -1.05156e-14 
176 -9.65315e-16 -5.13956e-15 -5.45476e-15 
180 -1.1525e-15 1.9888e-15 -2.31064e-15 
184 -1.02585e-15 5.65597e-16 -3.45364e-15 
188 -1.60418e-15 7.36279e-17 -1.8055e-15 
192 -2.46201e-15 -4.61709e-15 -5.84685e-15 
