ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_ID_drag_fix[1] f_ID_drag_fix[2] f_ID_drag_fix[3] 
87 6.96221e-15 -1.63863e-14 8.42376e-15 
91 5.85786e-15 -8.43141e-15 -2.69505e-15 
95 3.13429e-15 -4.47399e-15 -3.52153e-15 
99 0 0 0 
103 0 0 0 
107 -4.26076e-15 -1.26941e-14 -4.56979e-15 
111 4.36672e-15 -2.62629e-14 -1.39988e-14 
115 -4.71167e-15 -5.1634e-15 6.00188e-15 
119 0 0 0 
123 -7.70167e-15 -8.33877e-15 -4.95623e-15 
127 0 0 0 
131 2.79512e-14 3.2291e-14 -3.90953e-14 
135 8.1184e-15 4.65177e-15 -2.777e-14 
139 1.61134e-14 -9.65909e-15 -7.90108e-15 
143 0 0 0 
147 1.74786e-15 8.72755e-15 -1.22201e-14 
151 1.51835e-14 1.35297e-14 -2.83075e-14 
155 4.1893e-15 -9.25868e-15 -2.46638e-14 
159 3.79705e-15 -5.60613e-15 -7.38089e-15 
163 0 0 0 
167 -3.78172e-15 2.96215e-16 -4.10626e-15 
171 -1.56683e-14 -6.13412e-15 -3.47841e-14 
175 0 0 0 
179 -2.64643e-15 5.34201e-15 -3.75895e-15 
183 0 0 0 
187 0 0 0 
191 0 0 0 
4 0 0 0 
8 0 0 0 
12 0 0 0 
16 0 0 0 
20 0 0 0 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 0 0 0 
60 0 0 0 
64 0 0 0 
68 1.95561e-14 -2.27408e-14 1.71073e-14 
72 1.43894e-14 -1.10888e-14 7.57051e-15 
76 1.20345e-14 -1.49598e-14 -5.64389e-15 
80 2.87729e-14 -3.11215e-14 -2.11768e-14 
84 6.91804e-15 -1.83979e-14 3.00382e-15 
88 2.37537e-14 -6.92885e-14 1.4012e-14 
92 1.16305e-14 -4.5275e-14 -6.68806e-15 
96 9.07533e-15 -1.81326e-14 -1.73431e-14 
100 -6.36376e-15 -2.89082e-14 2.57771e-14 
104 0 0 0 
108 -4.3447e-15 -9.32318e-15 5.67421e-16 
112 0 0 0 
116 0 0 0 
120 0 0 0 
124 -1.65114e-14 -2.39952e-14 -6.20842e-15 
128 0 0 0 
132 1.69532e-14 8.0655e-15 -1.52063e-14 
136 4.6664e-15 -1.5265e-15 -4.0674e-15 
140 2.10659e-14 3.11828e-15 -2.7371e-14 
144 1.1165e-14 -1.03899e-14 -1.79618e-14 
148 0 0 0 
152 1.08652e-14 6.08664e-15 -3.39563e-14 
156 6.43292e-15 -5.77501e-15 -5.50425e-14 
160 0 0 0 
164 0 0 0 
168 0 0 0 
172 -3.32121e-15 -7.32216e-15 -1.06378e-14 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 -9.47141e-16 -1.8376e-15 -1.90112e-14 
192 0 0 0 
